Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Population growth (annual %),SP.POP.GROW,Mauritius,MUS,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.242165626741126,0.181022097854624,0.132404330287967
Population growth (annual %),SP.POP.GROW,Mexico,MEX,1.54272528221216,1.48303091731143,1.43770526775457,1.398263627903,1.3653083154997,1.34857895792648,1.35374920696209,1.40789058424163,1.46015632826518,1.4619172053372,1.43974472572946,1.41534883852036,1.35716327923769,1.29730808025224,1.21002702971431,1.06956376155677
Population growth (annual %),SP.POP.GROW,"Micronesia, Fed. Sts.",FSM,0.325401227572671,0.286084977816685,0.0738391496676066,-0.145061053412724,-0.321127790347554,-0.459396250703375,-0.614926692700671,-0.769691346591573,-0.862830740479894,-0.902755412822123,-0.387012831252087,0.146814250624888,0.178117567546797,0.213878078483849,0.254021760761961,0.294778945170204
Population growth (annual %),SP.POP.GROW,Moldova,MDA,-0.203371722054682,-0.223625637302563,-0.231580062051396,-0.281602495320467,-0.247447154059097,-0.243318711825946,-0.277922768195992,-0.231718324871942,-0.190349156188775,-0.12626339171085,-0.0998329740168972,-0.0578362648793712,-0.0131095435392298,-0.0267837694756349,-0.0609720602101012,-0.767049559673864
Population growth (annual %),SP.POP.GROW,Monaco,MCO,0.138749733197593,-0.0246525532048751,-0.077078423400188,-0.148157320761246,-0.207170649691514,-0.300696167174622,-0.476139508779456,-0.688643282374539,-0.00314104879645484,1.64489690019902,2.4388102675618,2.33362301181285,2.22856128605207,2.09819835631417,1.90295648042493,1.7260495743784
Population growth (annual %),SP.POP.GROW,Mongolia,MNG,1.32711144076984,1.22563721499933,1.28530335948394,1.27185524409713,1.12405283429406,1.10986290557005,1.20548331364776,1.34193846720281,1.57679522082476,1.79649232006396,1.74992683110286,1.7265777901103,1.89795214519602,2.06694708057063,2.18707605433318,2.12866951701474
Population growth (annual %),SP.POP.GROW,Montenegro,MNE,-0.0279740186992493,0.402363248322291,0.400750772330341,0.399151168806326,0.177216475615812,0.147929262061512,0.12429981279666,0.138110347731053,0.177475866720179,0.214529295893828,0.183239906425096,0.10504177223011,0.0841474080023094,0.097599636675676,0.0970220113323688,0.0561107244885728
Population growth (annual %),SP.POP.GROW,Morocco,MAR,1.40392630100829,1.36697144784375,1.32213816814169,1.27031081599857,1.28219021585352,1.34347301576107,1.35136550551358,1.34058101398506,1.33869604527126,1.33260098178586,1.35274286216317,1.36305168989377,1.3359712863904,1.28781015302784,1.22723874148544,1.17075639938741
Population growth (annual %),SP.POP.GROW,Mozambique,MOZ,2.20366517231952,2.22591756896921,2.24357740312433,2.26412694670583,2.28307737180822,2.31300566720779,2.3486041998682,2.37944111058302,2.46564120587285,2.59095643753164,2.67685903538336,2.78615253564474,2.87101074780924,2.89055494992619,2.89895498583923,2.90106067133475
Population growth (annual %),SP.POP.GROW,Myanmar,MMR,1.11707426022512,1.05489130356671,1.00325836797547,0.93550676889734,0.856837524813252,0.78215232398828,0.728331835978341,0.708807824555326,0.550688224031359,0.555720175554536,0.745099607969388,0.803379211413432,0.841507088171189,0.849578652965248,0.830118073348831,0.800670952631538
Population growth (annual %),SP.POP.GROW,Namibia,NAM,2.35219877188535,2.08953121470852,1.75728257510242,1.44425237074387,1.27571138513782,1.25364169808749,1.27859222127371,1.3321269140493,1.39984615902945,1.47115601688196,1.54841464345813,1.71587072736176,2.22673258326321,2.60198589808047,2.61288080068243,2.65295870908636
Population growth (annual %),SP.POP.GROW,Nauru,NRU,-0.186686372077639,-0.374421562656096,-0.474966260015287,-0.228389950823792,0.00994085193919146,-0.109403760477152,-0.149380100476041,-0.139623040534244,-0.109840741983694,0.0699126120860941,0.269206005345923,0.546151002552194,1.65974838801037,2.40581272210636,2.11682959453762,1.95433948782621
Population growth (annual %),SP.POP.GROW,Nepal,NPL,1.73127486408485,1.61738284845393,1.52057612057996,1.41042300664335,1.26834840063401,1.11915460082368,0.968206396130087,0.83618340426827,0.749540559520267,0.675732337813135,0.619710468212554,0.447181720951167,0.256079255262795,0.199840751964584,0.298119921280857,0.545118124856758
Population growth (annual %),SP.POP.GROW,Netherlands,NLD,0.714770362784392,0.754840057734904,0.638291666268526,0.471814398788212,0.347475412048658,0.23366314793854,0.160613668857538,0.217521601194242,0.389292461499527,0.514284544827762,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.359828172726548,0.443220089035769
Population growth (annual %),SP.POP.GROW,New Caledonia,NCL,2.07015601128576,2.04485779933828,1.96943812043973,1.89464715384192,1.74820694207225,1.45458459025355,1.28719801022213,1.27562580041589,1.22883322130144,1.34033215268725,1.66994351621015,1.8787771558269,1.89163090783472,1.89228098410746,1.57768044469833,0.688885628400534
Population growth (annual %),SP.POP.GROW,New Zealand,NZL,0.587564086381346,0.589286034969052,1.73717486434422,1.97355854434158,1.48621908244575,1.12877350967992,1.21898486028427,0.932407687512324,0.848701402422591,0.999728031208421,1.1117260560215,0.762479795105218,0.548220797298334,0.768347998194806,1.66101200071152,2.0360339086492
Population growth (annual %),SP.POP.GROW,Nicaragua,NIC,1.3755333704478,1.28961325996451,1.21286138243943,1.1785630920639,1.18180960798577,1.30369984372022,1.42647684672934,1.43621553103677,1.43313226086457,1.42451653487476,1.41916789623706,1.41223292768918,1.40332726881517,1.3892875213501,1.37171758610881,1.35767667855894
Population growth (annual %),SP.POP.GROW,Niger,NER,3.46716382832898,3.50878624306039,3.53148102432579,3.5622769230714,3.59824904350361,3.62970414217364,3.65709371425878,3.68110827846052,3.70203244818704,3.71708044318123,3.72535077368531,3.72138303234104,3.77324639644684,3.75837207594511,3.6892808045974,3.69640590007582
Population growth (annual %),SP.POP.GROW,Nigeria,NGA,2.67439784501828,2.7163954653619,2.74147056608815,2.75673506428828,2.77053967849452,2.76883385211034,2.76124698861505,2.77180099910734,2.78453384410814,2.78730820935027,2.795149361277,2.80278519998649,2.77422930277333,2.71468991073627,2.64221399374699,2.53617348598208
Population growth (annual %),SP.POP.GROW,Northern Mariana Islands,MNP,3.63481386361787,-0.545695941220662,-1.7898698391983,-2.05303771417549,-2.29294440205974,-2.50860397803261,-2.71807103115674,-2.9110170154091,-3.08575533313163,-3.24545043037063,-2.25570725189976,-0.896950274724624,-0.700102071490281,-0.898187033104677,-1.10544695125402,-1.28073347255599
Population growth (annual %),SP.POP.GROW,Norway,NOR,0.649044821192665,0.506046910557235,0.539290805050494,0.586532691986894,0.590930939690253,0.681072964187373,0.805392739160981,1.03473451527827,1.24633301535167,1.2611272893768,1.24566617956207,1.297189390693,1.31344098868985,1.20914158930136,1.12773667734928,0.995084736958414
Population growth (annual %),SP.POP.GROW,Oman,OMN,1.2887385532573,1.22318039389784,1.158650010904,1.13408417793778,1.72066711093441,2.26053863867014,2.21104303950359,2.17823116003406,2.16896017651993,2.18905153725591,2.6751170964985,10.9573181300856,14.2253989455262,7.77538929058871,4.30179726376903,4.45776887230624
Population growth (annual %),SP.POP.GROW,Pakistan,PAK,2.82475983542412,2.79615830892104,2.45080308981688,2.35391613887513,2.4680911760913,2.40377350441569,2.3820052866049,2.6420312522935,2.67715693120755,2.5412831091032,2.47081701538021,2.23690940334662,1.90619981284679,1.62722414834854,1.50032405388564,1.40250113589189
Population growth (annual %),SP.POP.GROW,Palau,PLW,1.45489580126701,0.903198457623669,0.777252658271531,0.796694883502806,0.815628017637243,-0.00504553596313102,-1.14687139535809,-1.49636421036855,-1.52961662609278,-1.59078597207349,-1.68714418256042,-1.74375203014582,-1.74654999032287,-0.66077669618437,0.378927580628865,0.309990384912456
Population growth (annual %),SP.POP.GROW,Panama,PAN,1.96400557919623,1.94640732840296,1.92966620283568,1.91370154774712,1.90499044238143,1.8851653336108,1.85404642513367,1.83391184872287,1.82065403181381,1.80423120361282,1.78385792968885,1.774688616656,1.76451937667994,1.74234111694192,1.73046380036004,1.73037489560864
Population growth (annual %),SP.POP.GROW,Papua New Guinea,PNG,3.44925161413658,3.39779731324978,3.35700333077379,3.32025850994105,3.27757216652727,3.23201129836566,3.18938474785493,3.1455292294859,3.10574391860633,3.06322204516619,3.01998467654888,2.9153928127454,2.7860490568137,2.70166347823205,2.62396103229344,2.54613840522555
Population growth (annual %),SP.POP.GROW,Paraguay,PRY,1.93460053752763,1.6877597301062,1.40951477388826,1.22988802352585,1.15243910027232,1.1059635782753,1.04172810758939,0.980401604621513,0.969992282647573,1.0219490065143,1.16985801191993,1.32708039585856,1.40686361602641,1.43842436376869,1.44981205714477,1.46036822105512
Population growth (annual %),SP.POP.GROW,Peru,PER,1.56043059120612,1.3676462262452,1.19300655774598,1.06536414066423,0.980296012446146,0.889996951132914,0.791526842084803,0.725382868960412,0.657968680657885,0.617089075143821,0.652636898148331,0.746934823460309,0.83691693370644,0.901339196033327,0.994129278893009,1.12847381931302
Population growth (annual %),SP.POP.GROW,Philippines,PHL,2.37926588939747,2.20604531885261,2.02766985591781,1.98211355051959,1.94326756715565,1.85941217176991,1.68208380821541,1.73463407300361,1.76733466433421,1.801550616238,2.04795425200975,1.96473852483036,1.94226237851608,1.87971579705684,1.64283283802775,1.47875384302116
Population growth (annual %),SP.POP.GROW,Poland,POL,-1.04433539837844,-0.0275871247282958,-0.0463189372499392,-0.067492701646486,-0.0585127351273288,-0.043948953332248,-0.0633705742926632,-0.0543050208038707,0.0136373796827091,0.067763227021235,-0.285609121534849,0.0537697088781007,-0.000239076003298365,-0.0603600174744649,-0.0748462292920506,-0.0666411009657168
Population growth (annual %),SP.POP.GROW,Portugal,PRT,0.702859953319024,0.705230637323876,0.547667939660689,0.375411414855816,0.239128989611917,0.185532266654625,0.18033244147767,0.196304384487306,0.144191279853498,0.0953308592370666,0.0459100367184907,-0.147084878575482,-0.405421787747567,-0.548815210952228,-0.539190466792077,-0.414141101993213
Population growth (annual %),SP.POP.GROW,Puerto Rico,PRI,0.276558688867414,0.214145951376015,0.128937305848895,0.0625899064015263,0.0204626359646878,-0.144242360500613,-0.423467205495354,-0.585620757159528,-0.58667739163101,-0.54540189449208,-0.506170056982176,-1.15654029293994,-1.20998793422288,-1.14593097838135,-1.6331283312239,-1.75920825815177
Population growth (annual %),SP.POP.GROW,Qatar,QAT,5.16843199678991,4.98033999658033,4.79240521936012,4.59965670712594,3.77511702353838,6.51693576890975,16.4332567938557,21.700342942038,16.6072361839519,12.0021690542876,0.491609879237911,0.489204894825294,5.83800010216327,10.6721263976401,11.5817147814941,8.58173306173289
Population growth (annual %),SP.POP.GROW,Romania,ROU,-0.129440039806255,-1.39542998635748,-1.83065499370162,-0.7212622974018,-0.569786272532879,-0.61753095660306,-0.592402560029107,-1.47722298197717,-1.66638264306554,-0.833088754778975,-0.593959183588628,-0.491866212866043,-0.445177936198383,-0.371323062878035,-0.374575497762261,-0.470052227864654
Population growth (annual %),SP.POP.GROW,Russian Federation,RUS,-0.420614990249978,-0.424090524785415,-0.460024258081391,-0.453780668020263,-0.402681471328549,-0.381452794741516,-0.327445270108383,-0.17108203294568,-0.0439492591634852,0.030107060167659,0.0448964884428055,0.118045544446964,0.251575708072649,0.297503474179596,0.299667432459938,0.279352077762368
Population growth (annual %),SP.POP.GROW,Rwanda,RWA,0.806991709703052,0.886774966312804,1.35537693210796,2.19817405049677,2.6429108159401,2.66009812240039,2.66683575241351,2.66008171576066,2.62837643087324,2.57922030255665,2.52365134392041,2.45262873450153,2.39380128171382,2.40340085493768,2.41721473954366,2.39322566941773
Population growth (annual %),SP.POP.GROW,Samoa,WSM,0.779095553168233,0.811842716200751,0.709942405793495,0.518518278484343,0.440703577844664,0.390647475706685,0.390192842270374,0.55463907450516,0.714778949876493,0.736861989277852,0.785366135493998,0.871732674893699,0.912557360248924,0.89673977043707,0.888269859280603,0.868555727857733
Population growth (annual %),SP.POP.GROW,San Marino,SMR,1.27682083101072,1.27546128614055,1.27394921306293,1.27229099015188,5.63499845738975,1.2784145237654,1.15962645690926,3.34586141198724,1.43466268697041,4.33883404775675,0.615052590123215,-1.97304928375177,2.56940400817854,-1.28704227360667,-1.17512311839658,0.738348484872901
Population growth (annual %),SP.POP.GROW,Sao Tome and Principe,STP,1.10033924534294,1.62335301537299,2.39433369314868,2.56289213876339,2.49821189998236,2.46392543668319,2.44392306226435,2.42274880138795,2.38327636004872,2.30924305588459,2.1960816383463,2.09396113456698,2.02092788368455,1.93896614465408,1.85635532189371,1.77510214302047
Population growth (annual %),SP.POP.GROW,Saudi Arabia,SAU,4.45983244526442,5.20103909905512,4.97645227766539,4.77427146298185,4.59154568390222,4.42738945238289,4.28087578648729,4.14945109151013,4.02875655811595,3.91489465968371,-0.992481797243179,4.53867163626294,4.20264227505544,5.41149124124804,2.45043139330282,5.18685551856216
Population growth (annual %),SP.POP.GROW,Senegal,SEN,2.41009917724256,2.42496943712898,2.44966153599012,2.40684962152091,2.34632515714346,2.33918136359556,2.32792929230269,2.32279384441662,2.3395118470328,2.36561415953051,2.38690195279185,2.52791519909846,2.67702425205872,2.96345954605318,3.16757470346908,3.07014792428801
Population growth (annual %),SP.POP.GROW,Serbia,SRB,-0.319524801286905,-0.171946646904854,-0.0453495280597072,-0.259535430666336,-0.233328451597809,-0.300431132565912,-0.393204593401,-0.405458541825536,-0.425705551624613,-0.400994905201716,-0.402005900874718,-0.756021911874037,-0.485136859373739,-0.48641352023891,-0.486295171509944,-0.511754332722809
Population growth (annual %),SP.POP.GROW,Seychelles,SYC,0.892658566766174,0.0874745178458057,3.05738532610948,-1.13151642070391,-0.370334934558794,0.463308214458562,2.0805967352947,0.510514982843497,2.23628271543202,0.39253094807516,2.79232906929128,-2.62865635521684,0.980980190128322,1.84687609296508,1.55539570911507,2.22979505321923
Population growth (annual %),SP.POP.GROW,Sierra Leone,SLE,2.41540405213567,5.90551884410875,5.76970115082171,4.06499006251213,3.38061570413438,2.68947280362006,2.2066693720303,2.19611425557566,2.49702214618885,2.69336857329164,2.72150859888002,2.60978263924562,2.53259491687101,2.45725730456865,2.38905832119365,2.31819402812025
Population growth (annual %),SP.POP.GROW,Singapore,SGP,1.73204223254257,2.69735584326358,0.912639805776796,-1.47453284191939,1.2519166730553,2.35051128857175,3.1293891560754,4.16600286360933,5.32151708302623,3.0159499147579,1.77183287926401,2.08490245606007,2.45339033031018,1.61930809858875,1.29844017799226,1.18637693749822
Population growth (annual %),SP.POP.GROW,Sint Maarten (Dutch part),SXM,-0.660731148699809,-0.152848043546464,0.758684701305817,1.1784296790245,1.15208281910581,1.15143945524835,1.15066788701478,1.11318403688444,1.07377881990499,1.03848703265675,0.900652591853574,1.38995199936431,2.18221965906343,2.34501483099113,2.25583842596276,2.15537793742833
Population growth (annual %),SP.POP.GROW,Slovak Republic,SVK,-0.135376487794425,-0.18301227099618,-0.0363525509687338,-0.0658215070322074,-0.0203617202597358,0.00980913417308711,0.00459711883568263,0.0291784011934372,0.0857552995195914,0.133257321027673,0.0931912731899838,0.128936462723796,0.170183855326072,0.107458009492367,0.0970454215834878,0.0950338786482762
Population growth (annual %),SP.POP.GROW,Slovenia,SVN,0.29607496005045,0.157498742047657,0.123915442323272,0.0602967792572922,0.0640662022616923,0.173208905073743,0.31911453657107,0.559207815536831,0.158140843634363,0.903875535210913,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.0983519219451147,0.075190689011533
